timestamp_s,rtt_ms
174.6,25.43
174.7,30.815
174.8,33.53
174.9,31.029
175.0,34.017
175.1,31.017
175.2,27.946
175.3,20.957
175.4,28.204
175.5,34.654
175.6,26.386
175.7,28.293
175.8,27.714
175.9,26.699
176.0,27.408
176.1,30.441
176.2,27.738
176.3,31.747
176.4,27.743
176.5,20.919
176.6,28.271
176.7,29.999
176.8,25.286
176.9,28.516
177.0,29.373
177.1,29.737
177.2,30.835
177.3,27.912
177.4,29.924
177.5,27.554
177.6,22.712
177.7,23.403
177.8,25.914
177.9,30.666
178.0,33.272
178.1,32.484
178.2,24.613
178.3,26.728
178.4,27.877
178.5,27.068
178.6,26.324
178.7,29.683
178.8,30.051
178.9,28.029
179.0,30.332
179.1,28.456
179.2,33.002
179.3,30.438
179.4,27.276
179.5,27.923
179.6,27.552
179.7,25.378
179.8,24.21
179.9,29.392
180.0,28.573
180.1,113.762
180.2,86.376
180.3,35.125
180.4,25.52
180.5,30.168
180.6,26.738
180.7,26.414
180.8,26.608
180.9,29.156
181.0,29.287
181.1,27.942
181.2,23.907
181.3,24.73
181.4,29.91
181.5,24.337
181.6,28.679
181.7,26.918
181.8,26.193
181.9,28.08
182.0,33.029
182.1,28.866
182.2,27.113
182.3,23.58
182.4,29.537
182.5,31.41
182.6,29.822
182.7,31.498
182.8,29.43
182.9,24.09
183.0,27.865
183.1,29.575
183.2,30.163
183.3,26.521
183.4,27.81
183.5,29.098
183.6,31.814
183.7,31.016
183.8,29.939
183.9,29.189
184.0,24.924
184.1,24.697
184.2,27.724
184.3,31.125
184.4,29.186
184.5,29.683
184.6,23.495
184.7,23.615
184.8,31.36
184.9,27.896
185.0,24.059
185.1,30.647
185.2,28.774
185.3,36.854
185.4,31.75
185.5,29.04
185.6,27.547
185.7,28.697
185.8,27.692
185.9,23.684
186.0,30.783
186.1,28.825
186.2,19.736
186.3,26.093
186.4,25.514
186.5,30.943
186.6,27.868
186.7,32.462
186.8,23.225
186.9,24.773
187.0,31.201
187.1,26.034
187.2,24.824
187.3,26.42
187.4,25.721
187.5,29.618
187.6,31.355
187.7,23.239
187.8,27.128
187.9,28.043
188.0,28.247
188.1,30.5
188.2,28.36
188.3,26.261
188.4,24.664
188.5,22.526
188.6,26.887
188.7,28.043
188.8,30.765
188.9,26.867
189.0,34.971
189.1,27.771
189.2,26.55
189.3,29.142
189.4,25.088
189.5,28.627
189.6,21.808
189.7,30.028
189.8,28.2
189.9,28.632
190.0,28.464
190.1,24.179
190.2,25.304
190.3,32.699
190.4,29.484
190.5,26.208
190.6,29.263
190.7,29.223
190.8,33.863
190.9,31.331
191.0,29.234
191.1,26.652
191.2,33.351
191.3,27.695
191.4,25.388
191.5,24.339
191.6,25.413
191.7,26.908
191.8,30.296
191.9,30.74
192.0,31.453
192.1,28.459
192.2,30.494
192.3,34.778
192.4,30.731
192.5,32.809
192.6,23.468
192.7,25.775
192.8,25.747
192.9,19.969
193.0,28.221
193.1,32.177
193.2,26.394
193.3,28.586
193.4,25.438
193.5,26.525
193.6,28.856
193.7,24.413
193.8,31.522
193.9,22.244
194.0,28.967
194.1,26.526
194.2,32.467
194.3,30.286
194.4,21.748
194.5,20.733
194.6,24.996
194.7,26.493
194.8,27.433
194.9,28.091
195.0,30.021
195.1,23.902
195.2,22.598
195.3,28.757
195.4,26.917
195.5,27.69
195.6,26.075
195.7,27.48
195.8,32.46
195.9,23.13
196.0,24.323
196.1,29.925
196.2,32.702
196.3,27.383
196.4,24.212
196.5,21.997
196.6,28.782
196.7,70.335
196.8,116.666
196.9,66.112
197.0,36.836
197.1,28.19
197.2,32.081
197.3,29.879
197.4,34.393
197.5,23.09
197.6,26.333
197.7,25.288
197.8,30.525
197.9,26.519
198.0,29.807
198.1,24.493
198.2,27.717
198.3,34.891
198.4,32.915
198.5,22.364
198.6,29.094
198.7,30.479
198.8,26.52
198.9,24.693
199.0,29.986
199.1,28.302
199.2,29.658
199.3,27.526
199.4,34.993
199.5,25.258
199.6,26.512
199.7,29.545
199.8,30.195
199.9,23.864
200.0,31.892
200.1,23.626
200.2,28.019
200.3,27.079
200.4,25.877
200.5,31.4
200.6,20.959
200.7,25.808
200.8,25.292
200.9,30.625
201.0,32.651
201.1,30.326
201.2,32.186
201.3,21.326
201.4,28.491
201.5,23.851
201.6,26.875
201.7,28.734
201.8,28.284
201.9,32.127
202.0,22.064
202.1,25.493
202.2,23.558
202.3,23.084
202.4,31.017
202.5,28.547
202.6,32.67
202.7,31.556
202.8,28.204
202.9,25.091
203.0,30.975
203.1,25.925
203.2,24.402
203.3,24.549
203.4,28.366
203.5,31.797
203.6,28.158
203.7,31.673
203.8,28.274
203.9,26.721
204.0,36.164
204.1,33.463
204.2,28.591
204.3,25.503
204.4,23.173
204.5,29.204
204.6,27.233
204.7,29.401
204.8,28.969
204.9,29.309
205.0,31.427
205.1,28.943
205.2,25.83
205.3,25.688
205.4,29.749
205.5,24.785
205.6,30.155
205.7,30.143
205.8,27.868
205.9,25.656
206.0,22.671
206.1,24.628
206.2,23.122
206.3,28.08
206.4,26.673
206.5,25.238
206.6,30.618
206.7,28.388
206.8,28.143
206.9,29.674
207.0,31.109
207.1,23.192
207.2,30.12
207.3,22.573
207.4,25.617
207.5,31.036
207.6,30.074
207.7,29.994
207.8,28.546
207.9,32.239
208.0,23.378
208.1,27.085
208.2,28.142
208.3,34.106
208.4,31.08
208.5,31.115
208.6,25.716
208.7,34.749
208.8,29.415
208.9,24.982
209.0,35.036
209.1,23.719
209.2,25.394
209.3,27.298
209.4,25.059
209.5,29.582
209.6,28.83
209.7,28.341
209.8,33.681
209.9,23.098
210.0,32.099
210.1,25.526
210.2,32.386
210.3,33.716
210.4,34.905
210.5,27.428
210.6,24.51
210.7,28.984
210.8,27.84
210.9,22.711
211.0,30.207
211.1,25.232
211.2,32.326
211.3,30.895
211.4,27.156
211.5,28.108
211.6,27.272
211.7,26.628
211.8,37.295
211.9,25.191
212.0,186.614
212.1,75.586
212.2,38.305
212.3,24.056
212.4,24.361
212.5,27.715
212.6,26.792
212.7,30.679
212.8,31.9
212.9,24.72
213.0,24.331
213.1,27.421
213.2,29.301
213.3,30.574
213.4,28.084
213.5,26.485
213.6,29.834
213.7,29.301
213.8,29.43
213.9,24.379
214.0,29.206
214.1,27.42
214.2,28.378
214.3,27.194
214.4,29.053
214.5,25.831
214.6,26.465
214.7,26.128
214.8,29.645
214.9,27.039
215.0,28.818
215.1,33.296
215.2,24.21
215.3,31.871
215.4,27.466
215.5,29.422
215.6,30.57
215.7,29.633
215.8,29.945
215.9,26.916
216.0,28.047
216.1,25.124
216.2,29.252
216.3,26.806
216.4,28.119
216.5,27.976
216.6,30.257
216.7,25.153
216.8,25.152
216.9,28.479
217.0,29.344
217.1,25.537
217.2,34.888
217.3,25.938
217.4,31.63
217.5,28.894
217.6,25.471
217.7,25.2
217.8,32.752
217.9,33.153
218.0,21.731
218.1,29.731
218.2,29.991
218.3,29.9
218.4,27.347
218.5,24.957
218.6,35.132
218.7,30.442
218.8,27.514
218.9,26.818
219.0,24.72
219.1,26.014
219.2,26.974
219.3,24.068
219.4,31.88
219.5,26.846
219.6,28.919
219.7,24.301
219.8,26.431
219.9,23.646
220.0,26.716
220.1,20.946
220.2,25.703
220.3,23.427
220.4,29.125
220.5,25.694
220.6,28.939
220.7,26.05
220.8,22.807
220.9,28.871
221.0,25.048
221.1,23.75
221.2,28.019
221.3,28.22
221.4,32.393
221.5,26.853
221.6,22.833
221.7,36.203
221.8,32.113
221.9,24.99
222.0,28.395
222.1,21.257
222.2,27.72
222.3,26.654
222.4,24.491
222.5,28.717
222.6,25.26
222.7,30.949
222.8,25.728
222.9,27.183
223.0,27.035
223.1,28.522
223.2,23.639
223.3,25.346
223.4,31.421
223.5,36.271
223.6,30.363
223.7,26.666
223.8,25.279
223.9,28.131
224.0,20.209
224.1,27.604
224.2,28.185
224.3,27.803
224.4,31.581
224.5,24.073
224.6,27.534
224.7,25.098
224.8,26.516
224.9,24.0
225.0,31.261
225.1,153.301
225.2,52.338
225.3,76.641
225.4,36.072
225.5,29.544
225.6,27.396
225.7,26.746
225.8,31.06
225.9,28.922
226.0,31.32
226.1,24.815
226.2,28.481
226.3,27.137
226.4,25.516
226.5,26.301
226.6,33.199
226.7,32.375
226.8,31.861
226.9,25.302
227.0,24.385
227.1,32.419
227.2,35.403
227.3,28.071
227.4,29.856
227.5,30.057
227.6,31.247
227.7,30.105
227.8,27.438
227.9,26.415
228.0,29.076
228.1,25.973
228.2,25.535
228.3,32.071
228.4,28.755
228.5,29.306
228.6,31.8
228.7,24.411
228.8,31.013
228.9,29.375
229.0,32.82
229.1,28.389
229.2,26.994
229.3,32.881
229.4,31.629
229.5,29.028
229.6,30.458
229.7,25.742
229.8,28.617
229.9,30.389
230.0,25.208
230.1,25.405
230.2,24.898
230.3,24.947
230.4,25.432
230.5,24.653
230.6,32.735
230.7,23.929
230.8,24.302
230.9,27.312
231.0,25.575
231.1,27.05
231.2,27.168
231.3,29.001
231.4,29.12
231.5,27.35
231.6,29.793
231.7,26.752
231.8,24.637
231.9,26.577
232.0,28.803
232.1,26.568
232.2,29.284
232.3,24.96
232.4,24.53
232.5,20.127
232.6,17.816
232.7,24.725
232.8,26.823
232.9,29.658
233.0,30.012
233.1,27.051
233.2,28.302
233.3,27.737
233.4,28.322
233.5,31.606
233.6,32.17
233.7,31.468
233.8,27.198
233.9,23.444
234.0,28.144
234.1,23.046
234.2,30.903
234.3,26.757
234.4,28.088
234.5,32.981
234.6,28.978
234.7,27.371
234.8,30.322
234.9,26.23
235.0,27.574
235.1,23.235
235.2,29.309
235.3,28.378
235.4,24.229
235.5,29.119
235.6,28.965
235.7,28.878
235.8,22.484
235.9,24.262
236.0,32.142
236.1,32.618
236.2,29.236
236.3,19.3
236.4,25.392
236.5,32.519
236.6,31.389
236.7,28.021
236.8,25.478
236.9,31.279
237.0,27.986
237.1,24.792
237.2,32.5
237.3,19.105
237.4,31.582
237.5,28.354
237.6,190.187
237.7,88.944
237.8,51.277
237.9,34.385
238.0,29.419
238.1,28.28
238.2,29.011
238.3,26.557
238.4,29.964
238.5,25.425
238.6,27.36
238.7,27.294
238.8,25.623
238.9,27.355
239.0,33.892
239.1,32.506
239.2,27.588
239.3,34.359
239.4,32.335
239.5,29.495
239.6,21.446
239.7,34.02
239.8,27.716
239.9,32.203
240.0,32.304
240.1,28.01
240.2,32.73
240.3,30.404
240.4,23.526
240.5,26.445
240.6,24.888
240.7,25.902
240.8,26.89
240.9,25.176
241.0,29.689
241.1,23.874
241.2,23.4
241.3,31.012
241.4,29.994
241.5,26.758
241.6,34.93
241.7,23.0
241.8,33.387
241.9,27.901
242.0,28.187
242.1,28.736
242.2,23.182
242.3,27.603
242.4,24.701
242.5,26.549
242.6,25.576
242.7,31.42
242.8,29.437
242.9,28.638
243.0,31.114
243.1,28.563
243.2,30.305
243.3,29.287
243.4,25.6
243.5,24.579
243.6,26.177
243.7,25.258
243.8,28.253
243.9,27.611
244.0,27.139
244.1,32.257
244.2,31.075
244.3,26.504
244.4,28.388
244.5,30.026
244.6,25.476
244.7,35.555
244.8,28.032
244.9,29.352
245.0,32.378
245.1,30.937
245.2,31.204
245.3,31.772
245.4,33.861
245.5,27.342
245.6,32.325
245.7,27.993
245.8,30.893
245.9,29.485
246.0,26.974
246.1,25.963
246.2,29.553
246.3,27.316
246.4,25.918
246.5,25.382
246.6,24.122
246.7,31.415
246.8,28.023
246.9,29.444
247.0,29.591
247.1,27.825
247.2,27.629
247.3,26.146
247.4,22.79
247.5,31.134
247.6,27.766
247.7,28.776
247.8,28.849
247.9,24.394
248.0,31.258
248.1,30.081
248.2,29.561
248.3,29.195
248.4,26.892
248.5,28.737
248.6,23.036
248.7,34.326
248.8,35.01
248.9,30.3
249.0,30.884
249.1,32.341
249.2,28.231
249.3,23.533
249.4,29.765
249.5,26.808
249.6,26.761
249.7,24.116
249.8,30.407
249.9,28.814
250.0,27.015
250.1,32.047
250.2,30.958
250.3,25.502
250.4,26.424
250.5,30.538
250.6,27.403
250.7,29.542
250.8,29.86
250.9,31.288
251.0,29.924
251.1,24.68
251.2,25.588
251.3,28.832
251.4,23.481
251.5,30.537
251.6,24.409
251.7,26.845
251.8,31.434
251.9,23.029
252.0,27.702
252.1,27.716
252.2,28.964
252.3,33.979
252.4,23.535
252.5,26.533
252.6,28.047
252.7,23.972
252.8,28.011
252.9,19.857
253.0,26.537
253.1,34.969
253.2,97.76
253.3,77.559
253.4,54.927
253.5,42.45
253.6,20.567
253.7,29.116
253.8,28.117
253.9,27.935
254.0,28.853
254.1,32.917
254.2,29.964
254.3,23.781
254.4,27.825
254.5,24.891
254.6,27.98
254.7,27.629
254.8,26.812
254.9,23.958
255.0,27.055
255.1,27.556
255.2,30.546
255.3,25.983
255.4,27.856
255.5,29.327
255.6,24.525
255.7,24.709
255.8,30.697
255.9,30.297
256.0,24.089
256.1,32.252
256.2,29.875
256.3,27.271
256.4,22.238
256.5,29.191
256.6,28.453
256.7,24.978
256.8,29.319
256.9,25.999
257.0,26.37
257.1,27.743
257.2,23.078
257.3,31.442
257.4,31.21
257.5,27.462
257.6,26.288
257.7,31.492
257.8,26.938
257.9,28.986
258.0,23.311
258.1,28.779
258.2,29.355
258.3,28.461
258.4,25.672
258.5,31.896
258.6,24.626
258.7,33.35
258.8,28.998
258.9,27.85
259.0,29.08
259.1,27.078
259.2,24.176
259.3,30.926
259.4,29.539
259.5,25.748
259.6,30.718
259.7,25.378
259.8,26.828
259.9,27.955
260.0,29.397
260.1,23.703
260.2,25.848
260.3,28.484
260.4,31.544
260.5,33.753
260.6,29.634
260.7,28.116
260.8,31.387
260.9,26.731
261.0,29.148
261.1,33.377
261.2,25.518
261.3,21.719
261.4,25.833
261.5,27.817
261.6,24.877
261.7,26.643
261.8,30.801
261.9,27.557
262.0,25.655
262.1,30.558
262.2,29.362
262.3,21.535
262.4,27.917
262.5,30.327
262.6,32.894
262.7,35.396
262.8,27.132
262.9,31.046
263.0,29.408
263.1,26.832
263.2,33.672
263.3,26.223
263.4,31.367
263.5,30.005
263.6,28.1
263.7,25.649
263.8,27.003
263.9,25.597
264.0,25.665
264.1,25.066
264.2,26.094
264.3,28.28
264.4,26.042
264.5,32.112
264.6,25.03
264.7,28.01
264.8,28.339
264.9,26.155
265.0,29.17
265.1,24.732
265.2,32.718
265.3,33.281
265.4,22.863
265.5,32.39
265.6,28.04
265.7,30.818
265.8,24.07
265.9,30.927
266.0,30.24
266.1,28.259
266.2,31.482
266.3,37.499
266.4,31.754
266.5,27.684
266.6,26.713
266.7,33.633
266.8,24.962
266.9,23.375
267.0,27.423
267.1,22.343
267.2,33.838
267.3,29.158
267.4,28.684
267.5,31.713
267.6,32.133
267.7,31.464
267.8,29.76
267.9,20.895
268.0,31.076
268.1,28.194
268.2,30.325
268.3,25.859
268.4,32.946
268.5,26.51
268.6,23.341
268.7,27.009
268.8,30.175
268.9,29.801
269.0,28.913
269.1,28.744
269.2,24.093
269.3,29.007
269.4,29.49
269.5,25.005
269.6,28.649
269.7,20.441
269.8,26.264
269.9,28.678
270.0,30.485
270.1,27.857
270.2,29.51
270.3,30.504
270.4,31.819
270.5,30.14
270.6,23.888
270.7,33.522
270.8,29.43
270.9,27.384
271.0,29.158
271.1,28.031
271.2,30.813
271.3,23.505
271.4,27.619
271.5,71.028
271.6,78.406
271.7,36.752
271.8,37.535
271.9,28.547
272.0,26.447
272.1,33.635
272.2,28.424
272.3,29.578
272.4,27.826
272.5,29.293
272.6,25.41
272.7,25.052
272.8,24.848
272.9,25.982
273.0,26.852
273.1,28.242
273.2,27.418
273.3,33.949
273.4,30.551
273.5,26.523
273.6,28.548
273.7,32.668
273.8,24.831
273.9,27.566
274.0,28.772
274.1,26.235
274.2,28.441
274.3,23.019
274.4,25.506
274.5,27.42
274.6,28.45
274.7,27.247
274.8,26.312
274.9,28.425
275.0,29.884
275.1,26.84
275.2,34.111
275.3,32.07
275.4,28.9
275.5,28.066
275.6,30.508
275.7,24.771
275.8,29.993
275.9,30.254
276.0,28.909
276.1,29.302
276.2,29.519
276.3,30.744
276.4,25.57
276.5,24.322
276.6,24.046
276.7,30.516
276.8,19.31
276.9,28.564
277.0,25.227
277.1,24.68
277.2,27.046
277.3,31.024
277.4,26.151
277.5,26.557
277.6,29.219
277.7,27.115
277.8,29.915
277.9,32.131
278.0,24.827
278.1,36.646
278.2,31.335
278.3,22.968
278.4,27.059
278.5,36.104
278.6,27.98
278.7,31.548
278.8,30.582
278.9,27.428
279.0,33.493
279.1,28.883
279.2,27.494
279.3,30.111
279.4,27.952
279.5,31.055
279.6,23.595
279.7,24.49
279.8,32.536
279.9,29.052
280.0,26.457
280.1,23.458
280.2,25.016
280.3,25.853
280.4,21.711
280.5,32.586
280.6,28.821
280.7,31.656
280.8,26.75
280.9,26.213
281.0,27.252
281.1,34.18
281.2,27.533
281.3,25.423
281.4,28.126
281.5,26.697
281.6,28.078
281.7,28.23
281.8,30.096
281.9,27.891
282.0,27.982
282.1,29.75
282.2,27.007
282.3,31.252
282.4,31.485
282.5,33.049
282.6,25.174
282.7,27.718
282.8,28.565
282.9,22.27
283.0,24.533
283.1,28.886
283.2,22.26
283.3,32.887
283.4,22.143
283.5,22.984
283.6,33.106
283.7,26.903
283.8,28.845
283.9,27.481
284.0,29.54
284.1,32.014
284.2,34.111
284.3,29.983
284.4,20.631
284.5,26.901
284.6,26.504
284.7,32.525
284.8,27.1
284.9,32.757
285.0,25.719
285.1,28.67
285.2,31.944
285.3,29.161
285.4,30.291
285.5,27.41
285.6,26.55
285.7,27.03
285.8,20.751
285.9,30.837
286.0,27.053
286.1,35.769
286.2,27.721
286.3,31.99
286.4,28.823
286.5,34.908
286.6,97.685
286.7,47.635
286.8,52.451
286.9,33.651
287.0,36.502
287.1,28.972
287.2,27.147
287.3,26.908
287.4,23.858
287.5,30.47
287.6,25.867
287.7,27.783
287.8,30.263
287.9,30.104
288.0,28.955
288.1,28.118
288.2,28.095
288.3,24.326
288.4,31.201
288.5,34.117
288.6,26.797
288.7,25.076
288.8,28.127
288.9,26.67
289.0,27.604
289.1,22.056
289.2,28.77
289.3,25.334
289.4,24.284
289.5,28.612
289.6,29.002
289.7,29.42
289.8,25.933
289.9,24.91
290.0,34.707
290.1,29.636
290.2,28.823
290.3,24.548
290.4,31.433
290.5,21.866
290.6,26.132
290.7,31.358
290.8,30.224
290.9,25.397
291.0,25.744
291.1,35.033
291.2,29.387
291.3,31.207
291.4,33.423
291.5,28.764
291.6,29.157
291.7,28.537
291.8,29.872
291.9,26.436
292.0,23.461
292.1,27.704
292.2,25.663
292.3,27.565
292.4,30.166
292.5,31.719
292.6,29.199
292.7,28.927
292.8,26.536
292.9,25.967
293.0,30.431
293.1,26.779
293.2,32.247
293.3,26.382
293.4,26.821
293.5,29.812
293.6,28.296
293.7,27.678
293.8,29.198
293.9,29.431
294.0,25.858
294.1,25.22
294.2,30.088
294.3,27.305
294.4,26.888
294.5,26.155
294.6,27.475
294.7,30.167
294.8,26.102
294.9,25.79
295.0,28.784
295.1,25.903
295.2,28.468
295.3,27.875
295.4,29.063
295.5,28.063
295.6,23.549
295.7,30.364
295.8,29.412
295.9,20.297
296.0,25.947
296.1,24.779
296.2,25.964
296.3,30.993
296.4,23.336
296.5,24.76
296.6,29.818
296.7,30.282
296.8,25.473
296.9,30.511
297.0,25.69
297.1,33.696
297.2,31.083
297.3,27.212
297.4,24.546
297.5,32.367
297.6,24.847
297.7,26.164
297.8,24.25
297.9,31.673
298.0,31.462
298.1,32.03
298.2,35.656
298.3,33.371
298.4,27.051
298.5,30.209
298.6,30.243
298.7,31.199
298.8,27.764
298.9,32.214
299.0,27.928
299.1,29.168
299.2,25.999
299.3,33.631
299.4,24.466
299.5,30.714
299.6,29.215
299.7,25.87
299.8,29.602
299.9,27.456
300.0,31.276
300.1,31.692
300.2,24.236
300.3,25.389
300.4,25.452
300.5,25.284
300.6,29.502
300.7,30.384
300.8,31.205
300.9,28.374
301.0,20.901
301.1,31.437
301.2,26.247
301.3,191.17
301.4,81.636
301.5,52.733
301.6,43.002
301.7,30.342
301.8,28.562
301.9,30.542
302.0,31.229
302.1,27.708
302.2,27.209
302.3,30.07
302.4,26.278
302.5,28.387
302.6,32.95
302.7,33.622
302.8,24.948
302.9,33.488
303.0,28.701
303.1,27.204
303.2,30.3
303.3,23.376
303.4,28.244
303.5,32.932
303.6,31.5
303.7,33.39
303.8,34.066
303.9,22.746
304.0,29.962
304.1,27.621
304.2,31.092
304.3,26.819
304.4,26.466
304.5,29.343
304.6,33.428
304.7,27.712
304.8,22.944
304.9,31.737
305.0,23.877
305.1,26.243
305.2,27.831
305.3,26.664
305.4,31.307
305.5,31.855
305.6,32.409
305.7,28.528
305.8,27.5
305.9,29.997
306.0,33.312
306.1,29.181
306.2,26.058
306.3,21.54
306.4,29.813
306.5,27.325
306.6,25.696
306.7,29.586
306.8,24.814
306.9,26.983
307.0,26.84
307.1,30.843
307.2,28.553
307.3,26.442
307.4,26.955
307.5,30.739
307.6,25.1
307.7,26.948
307.8,29.452
307.9,31.931
308.0,24.93
308.1,27.079
308.2,25.721
308.3,26.646
308.4,29.17
308.5,21.021
308.6,24.594
308.7,30.7
308.8,24.613
308.9,26.958
309.0,25.866
309.1,27.491
309.2,28.325
309.3,28.97
309.4,22.968
309.5,34.596
309.6,28.369
309.7,25.555
309.8,24.749
309.9,30.285
310.0,28.122
310.1,28.869
310.2,25.59
310.3,32.212
310.4,27.115
310.5,25.412
310.6,29.343
310.7,26.671
310.8,29.86
310.9,23.587
311.0,28.937
311.1,29.359
311.2,25.305
311.3,30.874
311.4,30.153
311.5,24.978
311.6,23.078
311.7,24.952
311.8,31.078
311.9,26.044
312.0,26.401
312.1,28.848
312.2,28.685
312.3,32.28
312.4,27.686
312.5,29.505
312.6,26.216
312.7,26.467
312.8,21.854
312.9,27.484
313.0,29.63
313.1,28.625
313.2,21.597
313.3,29.844
313.4,22.922
313.5,24.433
313.6,25.407
313.7,25.979
313.8,23.651
313.9,22.19
314.0,19.405
314.1,27.815
314.2,31.119
314.3,27.386
314.4,28.52
314.5,26.982
314.6,24.226
314.7,29.781
314.8,32.491
314.9,28.641
315.0,31.655
315.1,29.421
315.2,21.625
315.3,26.317
315.4,24.852
315.5,31.244
315.6,23.253
315.7,29.354
315.8,26.672
315.9,29.284
316.0,28.903
316.1,27.704
316.2,33.445
316.3,28.155
316.4,26.099
316.5,26.84
316.6,25.547
316.7,30.38
316.8,29.496
316.9,27.907
317.0,25.432
317.1,28.638
317.2,25.385
317.3,27.834
317.4,30.498
317.5,30.009
317.6,25.278
317.7,163.198
317.8,40.941
317.9,53.079
318.0,25.737
318.1,26.141
318.2,29.709
318.3,33.551
318.4,29.962
318.5,29.304
318.6,29.524
318.7,24.722
318.8,30.103
318.9,30.763
319.0,26.163
319.1,26.073
319.2,32.35
319.3,28.627
319.4,24.588
319.5,26.728
319.6,26.627
319.7,27.806
319.8,27.782
319.9,27.252
320.0,33.022
320.1,30.497
320.2,32.449
320.3,22.916
320.4,28.333
320.5,31.524
320.6,30.176
320.7,25.962
320.8,25.732
320.9,30.88
321.0,27.362
321.1,29.945
321.2,28.47
321.3,27.647
321.4,28.361
321.5,25.511
321.6,33.104
321.7,29.645
321.8,32.198
321.9,26.412
322.0,26.378
322.1,27.042
322.2,25.415
322.3,30.034
322.4,30.138
322.5,26.461
322.6,27.041
322.7,29.13
322.8,25.742
322.9,26.772
323.0,32.681
323.1,25.76
323.2,26.45
323.3,35.514
323.4,21.621
323.5,24.447
323.6,33.392
323.7,26.771
323.8,29.499
323.9,34.359
324.0,25.849
324.1,26.225
324.2,29.232
324.3,27.773
324.4,26.425
324.5,27.6
324.6,24.016
324.7,29.397
324.8,30.503
324.9,27.516
325.0,27.329
325.1,29.646
325.2,26.385
325.3,27.076
325.4,27.795
325.5,32.416
325.6,27.852
325.7,27.659
325.8,27.508
325.9,26.849
326.0,25.105
326.1,25.243
326.2,30.581
326.3,26.293
326.4,28.277
326.5,26.571
326.6,24.016
326.7,26.606
326.8,32.191
326.9,26.756
327.0,25.971
327.1,26.716
327.2,26.996
327.3,28.686
327.4,26.765
327.5,27.707
327.6,26.527
327.7,29.073
327.8,28.934
327.9,28.635
328.0,29.899
328.1,27.702
328.2,31.639
328.3,29.399
328.4,32.464
328.5,27.761
328.6,28.816
328.7,25.953
328.8,28.047
328.9,30.454
329.0,79.788
329.1,115.178
329.2,54.8
329.3,40.281
329.4,29.05
329.5,27.771
329.6,26.633
329.7,27.919
329.8,30.174
329.9,30.507
330.0,27.821
330.1,26.659
330.2,28.306
330.3,28.388
330.4,28.758
330.5,26.64
330.6,33.221
330.7,26.114
330.8,32.537
330.9,32.181
331.0,30.841
331.1,33.622
331.2,29.668
331.3,27.05
331.4,26.431
331.5,25.987
331.6,30.512
331.7,23.558
331.8,23.733
331.9,32.597
332.0,31.039
332.1,29.243
332.2,30.77
332.3,30.323
332.4,27.439
332.5,23.594
332.6,31.849
332.7,29.339
332.8,23.871
332.9,28.427
333.0,26.594
333.1,27.654
333.2,27.016
333.3,29.654
333.4,27.375
333.5,24.535
333.6,30.019
333.7,29.457
333.8,23.723
333.9,29.227
334.0,30.663
334.1,27.543
334.2,28.563
334.3,25.707
334.4,22.75
334.5,29.565
334.6,27.736
334.7,29.289
334.8,27.296
334.9,27.219
335.0,28.487
335.1,27.81
335.2,30.599
335.3,26.728
335.4,23.667
335.5,28.432
335.6,24.09
335.7,20.398
335.8,24.71
335.9,26.684
336.0,25.612
336.1,23.39
336.2,27.326
336.3,31.649
336.4,30.488
336.5,28.025
336.6,30.763
336.7,26.679
336.8,25.354
336.9,30.035
337.0,24.749
337.1,29.002
337.2,27.923
337.3,26.912
337.4,26.626
337.5,31.412
337.6,23.232
337.7,28.807
337.8,27.134
337.9,25.776
338.0,28.117
338.1,28.947
338.2,27.82
338.3,28.735
338.4,32.245
338.5,26.197
338.6,29.254
338.7,22.784
338.8,29.371
338.9,22.399
339.0,29.894
339.1,26.574
339.2,28.492
339.3,23.634
339.4,28.072
339.5,30.472
339.6,29.86
339.7,27.948
339.8,27.981
339.9,31.436
340.0,30.208
340.1,26.126
340.2,26.261
340.3,25.96
340.4,27.893
340.5,24.518
340.6,21.525
340.7,27.345
340.8,28.759
340.9,28.559
341.0,31.255
341.1,24.122
341.2,26.461
341.3,23.673
341.4,28.737
341.5,27.686
341.6,26.558
341.7,28.124
341.8,25.879
341.9,24.934
342.0,32.742
342.1,30.431
342.2,27.448
342.3,23.376
342.4,27.357
342.5,29.723
342.6,28.51
342.7,31.027
342.8,31.681
342.9,27.746
343.0,26.596
343.1,26.517
343.2,26.76
343.3,100.87
343.4,69.733
343.5,39.601
343.6,26.598
343.7,33.122
343.8,25.456
343.9,23.623
344.0,25.268
344.1,23.814
344.2,29.346
344.3,29.553
344.4,27.561
344.5,24.312
344.6,28.027
344.7,34.696
344.8,30.109
344.9,29.825
345.0,25.077
345.1,21.247
345.2,27.646
345.3,29.742
345.4,31.538
345.5,27.808
345.6,26.439
345.7,24.911
345.8,30.641
345.9,30.631
346.0,25.612
346.1,21.737
346.2,33.545
346.3,32.392
346.4,25.436
346.5,26.859
346.6,35.638
346.7,31.238
346.8,27.393
346.9,30.071
347.0,30.301
347.1,26.46
347.2,23.26
347.3,26.589
347.4,32.446
347.5,31.033
347.6,24.367
347.7,31.902
347.8,26.327
347.9,29.275
348.0,31.999
348.1,27.304
348.2,30.672
348.3,24.033
348.4,20.522
348.5,23.558
348.6,21.879
348.7,23.383
348.8,27.887
348.9,27.347
349.0,29.335
349.1,25.943
349.2,30.748
349.3,23.981
